paper_id,title,authors,year,human_decision,ai_decision,confidence,rule_applied,agreement_level,processing_time,engine1_model,engine2_model,extracted_title,title_match,title_similarity,title_validation_status,criterion_1_lmic,criterion_2_cash,criterion_3_assets,criterion_4_design,criterion_5_year,criterion_6_completed,has_qualitative_data,has_cost_data,human_class,ai_class,agreement
121344120,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,53.874082803726196,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluation of Resource Mobilization for Sustainable Community Development: The Case of LEAD Project in Sri Lanka,N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121332000,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,60.042494773864746,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,NO,NO,NO,UNKNOWN,EXCLUDE,N/A
121338550,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,39.05742311477661,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Effects of Globalization on Poverty Reduction in the Philippines,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121353495,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,53.099159955978394,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,YES,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121338554,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,32.48399376869202,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Biotechnology and Poverty Reduction in Developing Countries,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121353497,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,48.99287700653076,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121308106,,,,,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,61.295053482055664,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating Malawi's Community Based Rural Land Development Project,N/A,0.0,SKIPPED: No human title available,YES,YES,YES,YES,YES,YES,YES,NO,UNKNOWN,INCLUDE,N/A
121331569,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,43.15925621986389,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impacts of China on,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121323949,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,40.35993456840515,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Nutrition trends and implications for attaining the MDGs,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121295330,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,48.987735748291016,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Cash Transfer and Child Nutrition in Zambia,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121339825,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,41.22209858894348,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Public Works Employment Programs in the Philippines,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121378311,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,51.80044770240784,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,UNCLEAR,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121378201,,,,,MAYBE_UNCERTAIN,"Default to uncertain: Assessment pattern unclear (YES=6, NO=1, UNCLEAR=0). Needs human review.",Rule DEFAULT: Unclear pattern → MAYBE_UNCERTAIN,AGREE,55.12075972557068,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Forsa Program Implementation Progress Note,N/A,0.0,SKIPPED: No human title available,YES,YES,YES,YES,YES,NO,NO,NO,UNKNOWN,MAYBE,N/A
121378379,,,,,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,47.105896949768066,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Transfers and Agricultural Extension: Independent and Combined Effects in Malawi,N/A,0.0,SKIPPED: No human title available,YES,YES,YES,YES,YES,YES,YES,YES,UNKNOWN,INCLUDE,N/A
121378204,,,,,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → MAYBE, Engine 2 (Engine2_Interpretation) → EXCLUDE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,34.517772912979126,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,MAYBE,N/A
121314717,Exploring impact of targeting the ultra poor programme on health issues in Bangladesh,Siddiquee M S. H; ,2016,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,55.182302713394165,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of BRAC's Targeting the Ultra Poor Programme on Health-Related Issues,PARTIAL,0.7577639751552795,MATCH_MEDIUM (similarity: 0.76),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121295788,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,56.90863633155823,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of economic intervention on women's empowerment and family violence in Burkina Faso,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121378542,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,42.03940677642822,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,INCLUDE,N/A
121328523,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,54.11948108673096,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating anti-poverty programs using satellite imagery and deep learning,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121344074,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,33.95228409767151,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121303838,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,51.201727867126465,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Changes in children and mothers' nutritional status in extreme poor households after raising out of poverty through income-generating activities programme in rural Bangladesh,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121295797,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,49.448851108551025,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating the Impact of the INDH,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121329648,,,,,EXCLUDE_CLEAR,"Definite exclusion: 4 key criteria are NO: LMIC country, Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,48.89173412322998,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Cost of Closing the Poverty Gap While Maintaining Work Incentives,N/A,0.0,SKIPPED: No human title available,NO,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121316472,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,51.44572639465332,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Impact of Microfinance Banks on Rural Development in Nigeria,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121316729,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,49.476186752319336,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Local economy-wide impact evaluation of Tanzania's Productive Social Safety Net,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,INCLUDE,N/A
121356488,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,105.80669260025024,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"ERROR: Expecting ',' delimiter: line 30 column 53 (char 1159)",N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,YES,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121345400,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,48.27215218544006,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Risk is associated with every sector of an economy,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121354933,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,41.18333673477173,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of Community-Driven Development on Poverty Reduction: Evidence from Tanzania Social Action Fund,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,UNKNOWN,INCLUDE,N/A
121349996,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,52.35251331329346,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,ERROR: Expecting value: line 1 column 1 (char 0),N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,NO,NO,NO,UNKNOWN,EXCLUDE,N/A
121328716,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,38.4651939868927,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Analysis of the impact of people's livelihood fiscal expenditure on multi-dimensional poverty reduction,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121330012,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,45.07586622238159,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121314290,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,47.7732880115509,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluation of a community-based poverty alleviation program: FXBVillage model in Rwanda and Uganda,N/A,0.0,SKIPPED: No human title available,YES,NO,UNCLEAR,UNCLEAR,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121298800,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,43.88968539237976,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Analysis of Public and Private Investment in Indian Agriculture,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121301505,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,36.39201593399048,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Alleviating Poverty through Business Strategy,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295199,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,49.85486721992493,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Feed the Future Program Analysis,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121295115,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,51.46457767486572,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Climate smart agriculture (CSA) adoption through farmer extension facilitators in southern Malawi,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121296642,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,49.247199296951294,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121326085,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,51.25945448875427,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295538,,,,,MAYBE_UNCERTAIN,"Partial inclusion: 6 YES, 1 UNCLEAR, 0 NO. Paper may meet requirements but has uncertainty. Needs human review.",Rule 5: YES + UNCLEAR + 0 NO → MAYBE_UNCERTAIN,PARTIAL,58.4997935295105,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,From Extreme Poverty to Sustainable Livelihoods,N/A,0.0,SKIPPED: No human title available,UNCLEAR,YES,YES,YES,YES,YES,YES,NO,UNKNOWN,MAYBE,N/A
121295414,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,45.93718433380127,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Life satisfaction and empowerment in rural Bangladesh,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121295691,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,47.55503559112549,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Using a four-round panel data set from the first phase of the Challenging the Frontiers of Poverty Reduction -Targeting the Ultra Poor (CFPR -TUP) programme of BRAC,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,INCLUDE,N/A
121295368,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,36.252501010894775,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,UNCLEAR,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121345232,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,36.03143835067749,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,UNCLEAR,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121294783,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,44.436028718948364,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of urban productive safety net program on asset accumulation and consumption rate in Dessie city,N/A,0.0,SKIPPED: No human title available,YES,YES,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121350320,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,52.74081611633301,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Mali's fertilizer subsidy program and women's dietary diversity,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295349,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,39.36024785041809,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effects of the Cocoa Life Project extension program on farm productivity and income of cocoa farmers in Ghana,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,INCLUDE,N/A
121354450,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,37.58303093910217,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Rural Livelihoods and Poverty Reduction Policies,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
121295232,,,,,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → EXCLUDE, Engine 2 (Engine2_Interpretation) → INCLUDE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,48.86589431762695,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of Ethiopia's Productive Safety Net Program on household food security and child nutrition outcomes: Evidence from a marginal structural modeling approach,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,MAYBE,N/A
121295047,,,,,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,48.231841802597046,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Productive Safety Net Programme (PSNP) impact evaluation on agricultural outcomes,N/A,0.0,SKIPPED: No human title available,YES,UNCLEAR,NO,YES,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121338944,,,,,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.79212999343872,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Analysis of fiscal decentralisation policy impact on economic development and poverty reduction in Aceh, Indonesia",N/A,0.0,SKIPPED: No human title available,YES,NO,NO,UNCLEAR,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295229,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,67.60482120513916,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Long-run effects of a 'big-push' program providing asset transfer to the poorest Indian households,N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,INCLUDE,N/A
121328483,,,,,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,40.068235635757446,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"A multi-faceted program comprising a grant of productive assets, training, coaching, and savings has been found to build sustainable income for those in extreme poverty",N/A,0.0,SKIPPED: No human title available,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,UNKNOWN,INCLUDE,N/A
121343384,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,48.04344940185547,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The state of Islamic Microfinance in Bangladesh,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,NO,NO,UNKNOWN,EXCLUDE,N/A
121295026,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,49.23265337944031,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Evaluation of Government Programs for Mitigating Drug and Substance Abuse in Kilifi and Mombasa Counties, Kenya",N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,YES,YES,YES,UNKNOWN,EXCLUDE,N/A
121339854,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: LMIC country, Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,51.78736615180969,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Mobility to Full-time Employment in Kentucky Welfare Leavers,N/A,0.0,SKIPPED: No human title available,NO,NO,NO,UNCLEAR,YES,YES,YES,NO,UNKNOWN,EXCLUDE,N/A
121353899,,,,,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,47.58487343788147,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,N/A,0.0,SKIPPED: No human title available,YES,NO,NO,NO,YES,UNCLEAR,NO,NO,UNKNOWN,EXCLUDE,N/A
