paper_id,title,authors,year,human_decision,ai_decision,confidence,rule_applied,agreement_level,processing_time,engine1_model,engine2_model,extracted_title,title_match,title_similarity,title_validation_status,criterion_1_lmic,criterion_2_cash,criterion_3_assets,criterion_4_design,criterion_5_year,criterion_6_completed,has_qualitative_data,has_cost_data,human_class,ai_class,agreement
121328927,A Summative Evaluation of Jordan's Poverty Reduction Strategy (PRS) 2013-2020: Case-in-Point in Socioeconomic Policy,Hummour Anan M. Abu; ,2020,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Study design. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,50.797093629837036,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating Jordan's Poverty Reduction Strategy (PRS) from 2012 to 2020,NO,0.6344086021505376,MISMATCH (similarity: 0.63),YES,UNCLEAR,UNCLEAR,NO,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121326700,"Sustainable Poverty Reduction through Social Assistance: Modality, Context, and Complementary Programming in Bangladesh",Ahmed Akhter Hidrobo; Melissa; Hoddinott; John; Kolt; Bastien; ,2025,EXCLUDE - no graduation intervention,CONFLICT,"DECISION CONFLICT: Engines reach different conclusions. Engine 1 (Engine1_Interpretation) → EXCLUDE, Engine 2 (Engine2_Interpretation) → MAYBE. Requires human resolution to determine correct inclusion decision.",Rule C: Decision conflict → CONFLICT,CONFLICT,45.18649959564209,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,EXCLUDE,MAYBE,False
121327243,Implementation of Graduation Programs for Alleviating Rural Poverty: An Impact Analysis in Paraguay,"Maldonado Jorge H; Gomez-Mahecha John Leon-Jurado, Viviana, Villa, Laura, Rodriguez, Dan; ",2024,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,48.78602647781372,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluation of Sembrando Oportunidades Familia por Familia (SOF) program in Paraguay,NO,0.4065934065934066,MISMATCH (similarity: 0.41),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121326626,Heterogeneity in Effects of Poverty-Alleviating Interventions,Garlick Robert Walker; John; Orkin; Kate; ,2025,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,60.081257820129395,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,ERROR: Expecting value: line 1 column 1 (char 0),NO,0.29357798165137616,MISMATCH (similarity: 0.29),UNCLEAR,NO,NO,UNCLEAR,YES,NO,NO,NO,EXCLUDE,EXCLUDE,True
121317514,Effect of poverty reduction program on nutritional status of the extreme poor in Bangladesh,Jalal C S. B; Frongillo E A; ,2013,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,PARTIAL,43.41345977783203,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Challenging the Frontiers of Poverty Reduction-Targeting Ultra Poor (CFPR-TUP),NO,0.3905325443786982,MISMATCH (similarity: 0.39),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,YES,INCLUDE,INCLUDE,True
121311780,Effects of BRAC's poverty reduction program targeting the ultra-poor in rural Bangladesh,Jalal Chowdhury Sufi Bhakta; ,2009,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,61.70891070365906,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Challenging the Frontiers of Poverty Reduction/Targeting the Ultra Poor (CFPR/TUP),NO,0.6,MISMATCH (similarity: 0.60),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,YES,INCLUDE,INCLUDE,True
121306716,Poverty Alleviation and Interhousehold Transfers: Evidence from BRAC's Graduation Program in Bangladesh,Selim Gulesci; ,2020,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,43.26378846168518,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121304695,Efeitos do Pronaf Sobre a Pobreza Rural no Brasil (2001-2009),Batista Henrique Rogê; Neder; Henrique Dantas; ,2014,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,54.2590537071228,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Análise dos efeitos do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf) sobre a pobreza rural no Brasil,NO,0.532608695652174,MISMATCH (similarity: 0.53),YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121297707,Creating social capital for the poorest women – evidence from BRAC's Ultra Poor Graduation program,Md Moslah; Uddin; David; Lawson; ,2025,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,41.54293727874756,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Social capital creation through NGO interventions: Evidence from BRAC's Ultra Poor Graduation program,PARTIAL,0.7437185929648241,MATCH_MEDIUM (similarity: 0.74),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121297660,Displacement and development: Evidence from a graduation program for Somalia’s ultra-poor,Leight Jessica Hirvonen; Kalle; Karachiwalla; Naureen; Rakshit; D; ,2025,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,45.788352489471436,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating an Ultra-Poor Graduation Program for IDPs in Somalia,NO,0.5263157894736842,MISMATCH (similarity: 0.53),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121296476,Graduating Out of Poverty Across Generations: Unpacking Children’s Well-being Trajectories in Burundi,Roelen K; Leon-Himmelstine C; ,2019,EXCLUDE - not an IE,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,43.01005148887634,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Graduation model interventions and child well-being in Burundi,NO,0.6134969325153374,MISMATCH (similarity: 0.61),YES,YES,YES,YES,YES,YES,NO,NO,EXCLUDE,INCLUDE,False
121296009,How Much Can Asset Transfers Help The Poorest? The Five Cs Of Community-Level Development And BRAC's Ultra-Poor Programme,Krishna Anirudh; Poghosyan Meri; Das Narayan; ,2010,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,46.942448139190674,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Evaluating the Ultra Poor Programme in Bangladesh (2002-2008),NO,0.2967032967032967,MISMATCH (similarity: 0.30),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121295973,Can Basic Entrepreneurship Transform The Economic Lives Of The Poor?,Bandiera Oriana; Burgess Robin; Das Narayan; Gulesci Selim; Rasul Imran; Sulaiman Munshi; ,2013,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,41.80376982688904,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Can Basic Entrepreneurship Transform the Economic Lives of the Poor?,YES,1.0,MATCH_HIGH,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121295954,Does Poverty Alleviation Decrease Depression Symptoms In Post-Conflict Settings? A Cluster-Randomized Trial Of Microenterprise Assistance In Northern Uganda,Green Eric P; Blattman Christopher; Jamison Julian; Annan Jeannie; ,2016,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,49.77864193916321,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Economic assistance program impact on depression in post-conflict Northern Uganda,NO,0.45569620253164556,MISMATCH (similarity: 0.46),YES,NO,UNCLEAR,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295946,Does Wealth Increase Affect School Enrolment In Ultra-Poor Households: Evidence From An Experiment In Bangladesh,Sulaiman Munshi; ,2015,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,43.72533106803894,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Wealth and School Enrolment in Bangladesh,NO,0.5098039215686274,MISMATCH (similarity: 0.51),YES,YES,YES,YES,YES,YES,YES,NO,INCLUDE,INCLUDE,True
121295901,The Returns To Microenterprise Support Among The Ultra-Poor: A Field Experiment In Post-War Uganda,Blattman Christopher; Green Eric P; Jamison Julian; Lehmann M Christian; Annan Jeannie; ,2016,EXCLUDE - no graduation intervention,MAYBE_UNCERTAIN,"Partial inclusion: 5 YES, 2 UNCLEAR, 0 NO. Paper may meet requirements but has uncertainty. Needs human review.",Rule 5: YES + UNCLEAR + 0 NO → MAYBE_UNCERTAIN,CONFLICT,47.0097336769104,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,WINGS program evaluation,NO,0.16393442622950818,MISMATCH (similarity: 0.16),YES,UNCLEAR,UNCLEAR,YES,YES,YES,NO,NO,EXCLUDE,MAYBE,False
121295863,The Impact Of Social Security On Household Welfare: Evidence From A Transition Country,Cuong Nguyen Viet; ,2013,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,43.12600088119507,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Impact of Social Security on Household Welfare and Poverty Reduction in Vietnam,PARTIAL,0.7337278106508875,MATCH_MEDIUM (similarity: 0.73),YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295804,How Do Intrahousehold Dynamics Change When Assets Are Transferred To Women? Evidence From BRAC's Challenging The Frontiers Of Poverty Reduction—Targeting The Ultra Poor Program In Bangladesh,Das Narayan; Yasmin Rabeya; Ara Jinnat; Kamruzzaman Md; Davis Peter; Behrman Julia A; Roy Shalini; Quisumbing Agnes R; ,2013,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,43.711796283721924,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Intrahousehold dynamics of BRAC's Challenging the Frontiers of Poverty Reduction-Targeting the Ultra Poor (CFPR-TUP) program,PARTIAL,0.7070063694267515,MATCH_MEDIUM (similarity: 0.71),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121295949,“Flypaper Effects” In Transfers Targeted To Women: Evidence From BRAC's “Targeting The Ultra Poor” Program In Bangladesh,Roy Shalini; Ara Jinnat; Das Narayan; Quisumbing Agnes R; ,2015,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,42.81977200508118,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Many development interventions target transfers to women...,NO,0.2905027932960894,MISMATCH (similarity: 0.29),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121295922,Can Top-Down Community Enterprise Development Reduce Poverty And Out-Migration? Evidence From Thailand,Valeepitakdej Vipavee; Wongsurawat Winai; ,2015,EXCLUDE - no social protection intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,49.766201972961426,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Small and Micro Community Enterprises (SMCEs) programme evaluation in Thailand,NO,0.5222222222222223,MISMATCH (similarity: 0.52),YES,NO,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121295600,"Impact of the Village Alive Development Initiative on Poverty Reduction Among Farming Households in Kwara State, Nigeria",Alalade Oluwasegun Ayodeji; Longe Morenike Peju; Popoola Oluwatoki Peter; Akinboye Oyelayo Abisegun; Adebisi Luke Oloruntoba; ,2019,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,51.12660360336304,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"Village Alive Development Initiative impact on poverty reduction in Kwara State, Nigeria",PARTIAL,0.7788461538461539,MATCH_MEDIUM (similarity: 0.78),YES,NO,UNCLEAR,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121314717,Exploring impact of targeting the ultra poor programme on health issues in Bangladesh,Siddiquee M S. H; ,2016,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,55.182302713394165,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact of BRAC's Targeting the Ultra Poor Programme on Health-Related Issues,PARTIAL,0.7577639751552795,MATCH_MEDIUM (similarity: 0.76),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121341692,Swabhimaan: an integrated multi-sectoral strategy in resource-poor settings,Shrivastav Monica Abraham; Neha Rachel; Anand; Sarita; Saraswat; Abh; ,2023,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,43.84055852890015,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Recommendations for 1000+ Days Programme Improvement,NO,0.1732283464566929,MISMATCH (similarity: 0.17),YES,NO,NO,NO,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121325836,Filets Sociaux (Jigisemejiri) program midline report,Hidrobo M; Roy S; Huybregts L; Njee-Bugha L; Sessou E; Kameli Y; ,2018,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 3 key criteria are NO: Cash support, Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,73.98244857788086,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Emergency Safety Nets Project Additional Financing,NO,0.23529411764705882,MISMATCH (similarity: 0.24),YES,NO,NO,NO,YES,NO,NO,NO,EXCLUDE,EXCLUDE,True
121304350,Is Graduation from Social Safety Nets Possible? Evidence from Sub‐Saharan Africa,Silvio Daidone Luca; Pellerano; Sudhanshu; Handa; Benjamin; Davis; ,2015,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,67.57285475730896,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact evaluation of cash transfer programmes in sub-Saharan Africa,NO,0.5034013605442177,MISMATCH (similarity: 0.50),YES,YES,NO,UNCLEAR,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121304034,Evaluating Graduation: Insights from the Vision 2020 Umurenge Programme in Rwanda,Vincent Gahamanyi Andrew; Kettlewell; ,2015,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Productive assets, Study design. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,PARTIAL,49.95386505126953,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,YES,YES,NO,NO,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121301464,Graduating from food insecurity: evidence from graduation projects in Burundi and Rwanda,Stephen Devereux Keetie; Roelen; Ricardo; Sabates; Rachel; Sabates; ,2019,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,54.5865375995636,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Graduation programming and food security impacts,NO,0.3382352941176471,MISMATCH (similarity: 0.34),YES,YES,YES,YES,YES,YES,YES,NO,INCLUDE,INCLUDE,True
121304763,Labor and welfare impacts of a large-scale livelihoods program quasi-experimental evidence from India,Vivek Pandey; Vivek Pandey; Abhishek Gupta; Abhishek Gupta; Shivani Gupta; Shivani Gupta; ,2019,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,51.936140060424805,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Impact Evaluation of the National Rural Livelihoods Project,NO,0.3875,MISMATCH (similarity: 0.39),YES,NO,UNCLEAR,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121294954,Assessing the Impact of Social Grant-Dependency on Participation of KwaZulu-Natal Rural Households in Farming: Application of the Generalised Propensity Score Method,Sinyolo Sikhulumile; Mudhara Maxwell; Wale Edilegnaw; ,2017,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Productive assets. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,56.991618394851685,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Social grants and incentives for smallholder farming: Evidence from South Africa,NO,0.32653061224489793,MISMATCH (similarity: 0.33),YES,YES,NO,YES,YES,YES,NO,NO,EXCLUDE,EXCLUDE,True
121058357,Breaking the Chains of Poverty: Lessons from an Integrated Approach to Sustainable Development,Hassan Mehboob Ul; Ahmed Bilal; Awan Masood Sarwar; Malik Muhammad Nauman; ,2024,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,47.26630163192749,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,YES,YES,YES,YES,YES,YES,NO,NO,INCLUDE,INCLUDE,True
121304284,Reducing Poverty by Employing Young Women: Hathay Bunano's Scalable Model for Rural Production in Bangladesh (Innovations Case Narrative: Hathay Bunano),Kevin McKague Samantha; Morshed; Habibur; Rahman; ,2013,EXCLUDE - no graduation intervention,EXCLUDE_CLEAR,"Definite exclusion: 2 key criteria are NO: Cash support, Productive assets. Paper does not meet inclusion requirements.",Rule 1: Key NO → EXCLUDE_CLEAR,CONFLICT,71.65208554267883,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"ERROR: Expecting ',' delimiter: line 48 column 47 (char 1512)",NO,0.15023474178403756,MISMATCH (similarity: 0.15),YES,NO,NO,UNCLEAR,YES,NO,NO,NO,EXCLUDE,EXCLUDE,True
121058374,How Effective Is A Big Push To The Small? Evidence From A Quasi-Experiment,Mallick Debdulal; ,2013,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,55.81748342514038,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,How Effective is a Big Push to the Small? Evidence from a Quasi-Experiment,YES,1.0,MATCH_HIGH,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,YES,INCLUDE,INCLUDE,True
121321022,Capability development among the ultra-poor in Bangladesh: a case study,Ahmed S M; Johnston H B; ,2009,EXCLUDE - study design,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Study design. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,50.60777235031128,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Microcredit and the Ultra-Poor: A Case Study of BRAC's Intervention in Bangladesh,NO,0.4605263157894737,MISMATCH (similarity: 0.46),YES,YES,YES,NO,YES,YES,YES,NO,EXCLUDE,EXCLUDE,True
121475489,Ultra Poor And Asset Transfer In Urban Setting: Evidence From Slums In Bangladesh,Ara Jinnat; Hossain Nusrat Zaitun; Das Narayan Chandra; Bayes Abdul; ,2016,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,42.414586544036865,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,,NO_EXTRACTION,0.0,ERROR: No title extracted from full-text,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121327221,The Fading Treatment Effects of a Multifaceted Asset-Transfer Program in Ethiopia,Barker Nathan Karlan; Dean; Udry; Christopher; Wright; Kelsey; ,2024,INCLUDE - IE of grad programme,EXCLUDE_CLEAR,Definite exclusion: 1 key criteria are NO: Cash support. Paper does not meet inclusion requirements.,Rule 1: Key NO → EXCLUDE_CLEAR,AGREE,62.6650607585907,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,"We study the long-run effects of a big-push ""graduation"" program in Ethiopia",NO,0.5859872611464968,MISMATCH (similarity: 0.59),YES,NO,YES,YES,YES,YES,NO,YES,INCLUDE,EXCLUDE,False
121327437,Supporting Women's Livelihoods at Scale: Evidence from a Nationwide Multi-Faceted Program,Botea Ioana Brudevold-Newman; Andrew; Goldstein; Markus; Low; ,2023,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,CONFLICT,44.364421367645264,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Supporting Women's Livelihoods (SWL) program evaluation in Zambia,NO,0.5324675324675324,MISMATCH (similarity: 0.53),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,YES,INCLUDE,INCLUDE,True
121475488,Poverty Alleviation and Interhousehold Transfers: Evidence from BRAC's Graduation Program in Bangladesh,Gulesci Selim; ,2020,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,47.20134735107422,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,The Effect of a Large-Scale Poverty Alleviation Program on Informal Transfers within Rural Communities,NO,0.4585365853658537,MISMATCH (similarity: 0.46),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,YES,NO,INCLUDE,INCLUDE,True
121058355,A Good Mix Against Ultra-poverty? Evidence from a Randomized Controlled Trial (RCT) in Bangladesh,Rahman Atiya; Bhattacharjee Anindita; Das Narayan; ,2021,INCLUDE - IE of grad programme,INCLUDE_LIKELY,"Known graduation program from curated list verified via Stage 1.5. Per policy, override to INCLUDE (conservative: INCLUDE_LIKELY).",Rule 0: Curated program match (Stage 1.5) → INCLUDE_LIKELY,AGREE,45.454081535339355,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Effect of a hybrid of microcredit and grant on the ultra-poor in Bangladesh,NO,0.4186046511627907,MISMATCH (similarity: 0.42),UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NO,NO,INCLUDE,INCLUDE,True
121498878,Pathways out of Poverty: Findings from a Quasi-Experimental Evaluation,Siahpush Ameneé; Sanson Jo; Bombyk Matthew; ,2015,INCLUDE - IE of grad programme,INCLUDE_CLEAR,"Clear inclusion: All 6 substantive criteria YES, engines in strong agreement (6/7 criteria agree). Paper clearly meets inclusion requirements.",Rule 2: All YES + AGREE → INCLUDE_CLEAR,AGREE,49.14270806312561,anthropic/claude-3.5-sonnet,openai/gpt-4o-2024-11-20,Trickle Up Graduation Program Evaluation Report,NO,0.3418803418803419,MISMATCH (similarity: 0.34),YES,YES,YES,YES,YES,YES,NO,NO,INCLUDE,INCLUDE,True
